Date,Author,Text
10/11/2021 2:34,Bisniscom,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 2:33,ICHANKsrg2,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 2:33,whydiwowo,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 2:33,KompasTV_Mks,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 2:33,ary_wisesa,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 2:32,achmad_kusnanto,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 2:32,epot_salasa,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 2:32,ary_wisesa,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 2:32,abjadbiru,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 2:32,a_doni95,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 2:31,HanPeWe,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 2:31,NikkoRianto,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 2:31,ukhtielya,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 2:30,HanPeWe,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 2:30,rupiahcepat_id,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 2:30,asik_mulu,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 2:30,Neng_Geulis_,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 2:29,HanPeWe,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 2:29,kicepkicep,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 2:27,asumsico,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 2:26,KhaidirKhaila,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 2:26,roses_man,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 2:25,Adhit_1909,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 2:23,veraagustian_,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 2:22,non_005_on,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 2:22,yangsipit_,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 2:22,GarfieldMonk23,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 2:22,eddy_888,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 2:21,HanPeWe,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 2:21,malhamahkubro,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 2:21,tribunnews,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 2:20,HanPeWe,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 2:20,AiraAfniAmalia,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 2:20,b15uk,Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
10/11/2021 2:19,tegalfess,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 2:19,Mujahid10095491,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 2:18,masdwika,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 2:17,ekamaula77,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 2:15,pramuliaa,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 2:15,najeplasmejores,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 2:14,BunnedU,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 2:14,pondokcabehijau,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 2:13,MSalmin,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 2:13,najeplasmejores,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 2:12,_BA19a,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 2:12,BujangK05932493,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 2:12,jum_mbh,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 2:11,Punyapowerapah,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 2:10,Putri_Zeee,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 2:10,Nurizal,Pengurangan sampah plastik mulai terlihat hasilnya.
10/11/2021 2:09,en_rizzal,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 2:09,BujangWiryaatm1,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 2:07,Gitagadis011109,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 2:07,Gitagadis011109,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 2:06,tersandarlah,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 2:06,Jjjjjjj24682633,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 2:06,mansursetiawan_,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 2:06,AyPsptrn,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 2:05,detikfinance,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 2:03,Gitagadis011109,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 2:03,Msg19861,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 2:03,maydivaca,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 2:02,fluweeda,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 2:02,nastysingle,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 2:02,OfficialAfpi,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 2:02,VIVAcoid,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 2:02,VIVAcoid,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 2:01,Bengkeltanah201,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 2:01,marwanridwana10,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 2:01,Jelita2020,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 2:01,giberakata,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 2:00,Mysoul03559460,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 2:00,Gitagadis011109,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 2:00,Gitagadis011109,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 2:00,wahananewsdotco,Pengurangan sampah plastik mulai terlihat hasilnya.
10/11/2021 2:00,TirtoID,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 1:58,AbahnyaAnakku,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 1:58,fulkmoon,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 1:58,RomyAzhar_,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 1:57,KaumTabu,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:56,Densus722,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 1:56,Miss_YingSu,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 1:55,hendrakolang23,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 1:54,4215_aj,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 1:54,KaumTabu,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 1:54,phittoven,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 1:54,Edipurw6,Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
10/11/2021 1:54,kaskus,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 1:53,aqua_gak,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 1:52,annisaratr_,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 1:52,IndonesiaFaried,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 1:51,tribunmedan,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 1:51,AnggrekUngu1983,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 1:50,msaid_didu,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:50,febhanfebhan,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 1:49,Slamet29004696,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 1:48,Nurchan93995658,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:48,halimmurdowo,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 1:48,EdwarFeggy,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:47,IdViews,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 1:46,Matong7979,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 1:46,hendy_akbar02,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 1:46,kusumastianto,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 1:46,NangPhiet,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 1:45,Feikyahmurahan,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 1:45,limapagi_,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 1:44,EdwarFeggy,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:43,tama_milanisti,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 1:43,ASenuro,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 1:42,Madhaan,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 1:41,Ndaruning,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 1:41,Zlna__,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 1:41,dnelz,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 1:41,syaifularief008,Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
10/11/2021 1:40,cece_fakhruddin,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 1:40,KangLeepTop,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 1:40,linetoday,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 1:39,indozonemedia,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 1:37,BOBJAK1933,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 1:37,zoel_dmq,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 1:37,WongAlasRoban,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:34,rayzapratama,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 1:34,Alkarezan_7,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 1:33,miho_go62,Pengurangan sampah plastik mulai terlihat hasilnya.
10/11/2021 1:33,beraniadilhebat,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 1:33,jawir_solo,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 1:32,starjogja,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 1:32,akunke_63,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 1:32,EdwarFeggy,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 1:32,republikaonline,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 1:31,guspricil,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 1:31,GlemardaNorby,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:30,afrydian,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 1:30,VIVAcoid,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat."
10/11/2021 1:29,Jempol11079111,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:29,Fansurycmp2,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 1:28,EdwarFeggy,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 1:27,bbluueyyyy,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 1:27,Beritabaruco,Kerjasama warga dalam membersihkan lingkungan semakin kuat.
10/11/2021 1:27,ableh133,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 1:26,Darusaru,Pemerintah tidak serius menangani masalah sampah di kota ini.
10/11/2021 1:26,anam20_,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 1:25,kakekpembina,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 1:25,mansursetiawan_,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 1:25,cumahambatuhan,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 1:25,Syarman59,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 1:24,cs_point8,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 1:22,teguhsamudera,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 1:22,BanyumasFokus,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 1:22,Nanat66945625,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 1:21,DamanikTomok,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 1:20,Eqwijaya,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 1:20,chirping_magpie,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 1:19,MelawanKezalim,Program baru pengelolaan sampah ini cukup efektif.
10/11/2021 1:18,GusTigaKilogram,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 1:17,mas4ndr1e,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 1:17,akbar_fitri,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 1:16,rezaesc,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:15,kangcukurVidaL,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:14,hobigibah,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 1:14,pokoke_ngopi,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 1:14,EdwarFeggy,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 1:14,putragaruda27,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 1:14,Gitagadis011109,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 1:13,Beritasatu,Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
10/11/2021 1:13,jawapos,Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
10/11/2021 1:13,tamankudus,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu."
10/11/2021 1:12,auliya_imn_sh,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 1:12,tamankudus,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 1:11,Maulana11423281,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 1:10,lukmanihsan,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan."
10/11/2021 1:10,mindplater,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 1:09,zanpaqu07,Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
10/11/2021 1:09,EPiesant,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu."
10/11/2021 1:08,wiliokta,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 1:08,kumparan,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 1:08,heizelic,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 1:07,tribunnews,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 1:07,LDangka,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 1:07,ardhaaaaaaaa,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 1:07,YudhaRPutra,Masih perlu lebih banyak program lingkungan di berbagai wilayah.
10/11/2021 1:06,YohanesMariono,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah."
10/11/2021 1:05,pastaudonn,Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
10/11/2021 1:05,Gitagadis011109,Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
10/11/2021 1:05,Ilyas35619912,Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
10/11/2021 1:04,GilangP79413279,Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
10/11/2021 1:04,cactus97_,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan."
10/11/2021 1:04,detikcom,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 1:03,nugrahaApt,Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
10/11/2021 1:03,AAddaru,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 1:03,SKakilima,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan."
10/11/2021 1:03,bapkeju,Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
10/11/2021 1:02,phil_D_aghaisra,Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
10/11/2021 1:02,SimTarTrading,Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
10/11/2021 1:02,ismuaza,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 1:02,pikiran_rakyat,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
10/11/2021 1:02,voidotid,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 1:01,irfanncls,Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
10/11/2021 1:01,BujangK05932493,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata."
10/11/2021 1:00,dnayza1212,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif."
10/11/2021 0:59,Markonah_003,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap."
10/11/2021 0:59,Gitagadis011109,Harapannya pengelolaan sampah bisa lebih baik lagi.
10/11/2021 0:59,HushRush001,Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
